,team,position,height,age,appearance,goals,assists,yellow cards,second yellow cards,red cards,goals conceded,clean sheets,minutes played,days_injured,games_injured,award,current_value,highest_value
5716,Watford FC,Defender Right-Back,180.0,32.0,51,0.0,0.0,0.18900945,0.0,0.0,0.0,0.0,2857,172,33,1,1000000,20000000
5718,Watford FC,midfield-DefensiveMidfield,178.0,25.0,49,0.0,0.0,0.348451327,0.0,0.0,0.0,0.0,3616,0,0,2,5000000,10000000
5719,Watford FC,midfield-DefensiveMidfield,183.0,24.0,54,0.084646132,0.042323066,0.105807665,0.0,0.0,0.0,0.0,4253,0,0,0,5000000,5000000
5720,Watford FC,midfield-CentralMidfield,178.0,24.0,43,0.149303251,0.119442601,0.388188454,0.0,0.0,0.0,0.0,3014,152,17,0,9000000,12000000
5722,Watford FC,midfield-CentralMidfield,178.0,23.0,45,0.12482663,0.12482663,0.062413315,0.0,0.0,0.0,0.0,2884,296,47,1,1500000,2500000
5726,Watford FC,midfield-LeftMidfield,180.0,29.0,62,0.106888361,0.171021378,0.106888361,0.0,0.0,0.0,0.0,4210,27,5,1,2500000,5000000
5729,Watford FC,Attack-RightWinger,185.0,25.0,61,0.267591675,0.14271556,0.03567889,0.0,0.0,0.0,0.0,5045,244,34,2,20000000,30000000
5731,Watford FC,Attack Centre-Forward,182.0,21.0,64,0.3,0.1,0.16,0.0,0.0,0.0,0.0,4500,74,15,0,32000000,32000000
5733,Watford FC,Attack Centre-Forward,189.0,25.0,60,0.330234834,0.132093933,0.264187867,0.0,0.0,0.0,0.0,4088,221,37,0,3000000,3000000
5737,Sheffield United,Defender Centre-Back,190.0,24.0,67,0.109698764,0.047013756,0.360438795,0.0,0.015671252,0.0,0.0,5743,7,2,2,20000000,20000000
5738,Sheffield United,Defender Centre-Back,185.0,30.0,99,0.050876201,0.030525721,0.162803844,0.01017524,0.0,0.0,0.0,8845,22,1,1,6000000,13000000
5741,Sheffield United,Defender Centre-Back,190.0,34.0,68,0.0,0.056449927,0.056449927,0.0,0.0,0.0,0.0,4783,104,19,1,300000,3000000
5742,Sheffield United,Defender Left-Back,175.0,26.0,55,0.043041607,0.236728838,0.193687231,0.0,0.0,0.0,0.0,4182,146,24,0,3000000,3500000
5743,Sheffield United,Defender Left-Back,181.0,24.0,41,0.0,0.02676978,0.214158239,0.0,0.0,0.0,0.0,3362,121,20,0,3000000,3000000
5744,Sheffield United,Defender Left-Back,183.0,32.0,37,0.06132879,0.153321976,0.183986371,0.0,0.0,0.0,0.0,2935,251,43,3,600000,7000000
5746,Sheffield United,Defender Right-Back,178.0,30.0,67,0.034078001,0.102234002,0.255585006,0.0,0.0,0.0,0.0,5282,54,9,0,3500000,6500000
5747,Sheffield United,Defender Right-Back,178.0,22.0,46,0.158218576,0.079109288,0.369176677,0.0,0.0,0.0,0.0,3413,229,31,0,3800000,7000000
5749,Sheffield United,midfield-CentralMidfield,195.0,25.0,77,0.202002762,0.15538674,0.108770718,0.0,0.0,0.0,0.0,5792,532,80,2,20000000,22000000
5751,Sheffield United,midfield-CentralMidfield,172.0,21.0,65,0.162832773,0.232618248,0.209356423,0.0,0.0,0.0,0.0,3869,57,5,6,7000000,7000000
5752,Sheffield United,midfield-CentralMidfield,175.0,32.0,100,0.045807355,0.103066548,0.194681257,0.0,0.0,0.0,0.0,7859,0,0,1,2000000,9000000
5753,Sheffield United,midfield-CentralMidfield,169.0,31.0,68,0.065217391,0.086956522,0.326086957,0.0,0.0,0.0,0.0,4140,118,13,7,1000000,8000000
5755,Sheffield United,midfield-LeftMidfield,176.0,28.0,63,0.099944475,0.124930594,0.049972238,0.0,0.0,0.0,0.0,3602,24,5,0,1000000,3000000
5756,Sheffield United,Attack Centre-Forward,180.0,23.0,87,0.317002882,0.201729107,0.144092219,0.0,0.0,0.0,0.0,6246,0,0,0,18000000,18000000
5758,Sheffield United,Attack Centre-Forward,188.0,26.0,71,0.405405405,0.101351351,0.329391892,0.0,0.0,0.0,0.0,3552,253,28,0,5000000,15000000
5760,Sheffield United,Attack Centre-Forward,175.0,37.0,87,0.352327099,0.156589822,0.156589822,0.0,0.0,0.0,0.0,4598,0,0,7,300000,4500000
5765,Blackburn Rovers,Defender Centre-Back,188.0,27.0,90,0.046499613,0.023249806,0.127873934,0.0,0.0,0.0,0.0,7742,8,3,1,5000000,5000000
5767,Blackburn Rovers,Defender Centre-Back,190.0,32.0,49,0.099805933,0.024951483,0.224563349,0.024951483,0.0,0.0,0.0,3607,457,31,0,700000,4000000
5768,Blackburn Rovers,Defender Centre-Back,182.0,25.0,62,0.091296409,0.0,0.237370663,0.0,0.0,0.0,0.0,4929,0,0,1,1800000,1800000
5770,Blackburn Rovers,Defender Centre-Back,181.2403529,23.0,72,0.031734838,0.0,0.206276446,0.015867419,0.0,0.0,0.0,5672,0,0,0,2000000,2000000
5771,Blackburn Rovers,Defender Left-Back,185.0,24.0,79,0.039630119,0.052840159,0.105680317,0.0,0.0,0.0,0.0,6813,0,0,0,4800000,4800000
5772,Blackburn Rovers,Defender Left-Back,172.0,25.0,45,0.034377387,0.240641711,0.240641711,0.034377387,0.0,0.0,0.0,2618,0,0,1,450000,1000000
5773,Blackburn Rovers,Defender Right-Back,179.0,25.0,68,0.0,0.074549596,0.18637399,0.0,0.0,0.0,0.0,4829,21,3,0,2000000,2000000
5774,Blackburn Rovers,Defender Right-Back,183.0,23.0,52,0.068930304,0.068930304,0.321674751,0.0,0.0,0.0,0.0,3917,240,30,0,1200000,1300000
5775,Blackburn Rovers,midfield-DefensiveMidfield,183.0,25.0,96,0.032995234,0.032995234,0.230966638,0.0,0.0,0.0,0.0,8183,122,24,0,5000000,5000000
5777,Blackburn Rovers,midfield-CentralMidfield,185.0,20.0,82,0.014797764,0.147977639,0.192370931,0.0,0.0,0.0,0.0,6082,0,0,2,7000000,7000000
5778,Blackburn Rovers,midfield-CentralMidfield,182.0,18.0,56,0.112331503,0.157264104,0.067398902,0.0,0.0,0.0,0.0,4006,0,0,0,3500000,3500000
5779,Blackburn Rovers,midfield-CentralMidfield,173.0,23.0,75,0.067822155,0.169555388,0.356066315,0.0,0.016955539,0.0,0.0,5308,0,0,0,3000000,3000000
5781,Blackburn Rovers,midfield-AttackingMidfield,168.0,27.0,82,0.238365494,0.10215664,0.238365494,0.0,0.0,0.0,0.0,5286,166,27,0,2000000,2000000
5782,Blackburn Rovers,Attack-LeftWinger,185.0,24.0,89,0.47825479,0.088099566,0.188784785,0.0,0.0,0.0,0.0,7151,41,8,3,16000000,16000000
5783,Blackburn Rovers,Attack-RightWinger,170.0,21.0,85,0.217486819,0.19771529,0.19771529,0.0,0.0,0.0,0.0,4552,0,0,0,8000000,8000000
5785,Blackburn Rovers,Attack-RightWinger,185.0,27.0,82,0.179425837,0.197368421,0.14354067,0.0,0.0,0.0,0.0,5016,124,20,0,1500000,1500000
5786,Blackburn Rovers,Attack Centre-Forward,193.0,27.0,78,0.277029627,0.10388611,0.259715275,0.0,0.0,0.0,0.0,5198,249,39,0,3500000,3500000
5792,Norwich City,Defender Centre-Back,188.0,20.0,42,0.056057303,0.0,0.224229212,0.0,0.0,0.0,0.0,3211,0,0,1,6000000,6000000
5793,Norwich City,Defender Centre-Back,188.0,31.0,77,0.026470588,0.013235294,0.145588235,0.013235294,0.0,0.0,0.0,6800,254,30,3,2000000,4500000
5794,Norwich City,Defender Centre-Back,185.0,30.0,55,0.0,0.019467878,0.136275146,0.019467878,0.0,0.0,0.0,4623,277,25,2,2000000,15000000
5795,Norwich City,Defender Left-Back,178.0,27.0,49,0.0,0.057106599,0.171319797,0.0,0.0,0.0,0.0,3152,94,18,4,3500000,7000000
5796,Norwich City,Defender Left-Back,177.0,22.0,46,0.066273932,0.066273932,0.165684831,0.0,0.033136966,0.0,0.0,2716,0,0,1,2500000,3500000
5797,Norwich City,Defender Right-Back,171.0,23.0,83,0.0129683,0.051873199,0.246397695,0.0,0.0,0.0,0.0,6940,16,2,2,16000000,22000000
5801,Norwich City,midfield-CentralMidfield,177.0,23.0,43,0.20696452,0.11826544,0.08869908,0.0,0.0,0.0,0.0,3044,123,12,0,12000000,12000000
5803,Norwich City,midfield-CentralMidfield,180.0,31.0,73,0.058527069,0.058527069,0.160949439,0.0,0.014631767,0.0,0.0,6151,567,60,3,1200000,4500000
5804,Norwich City,midfield-CentralMidfield,181.2403529,20.0,62,0.022271715,0.13363029,0.244988864,0.0,0.0,0.0,0.0,4041,0,0,0,2800000,2800000
5809,Norwich City,Attack-LeftWinger,172.0,30.0,82,0.115163148,0.153550864,0.19193858,0.0,0.0,0.0,0.0,4689,552,79,5,1000000,4000000
5811,Norwich City,Attack Centre-Forward,185.0,23.0,72,0.332167832,0.087412587,0.052447552,0.0,0.0,0.0,0.0,5148,125,14,1,12000000,12000000
5822,Trabzonspor,Defender Left-Back,180.0,22.0,82,0.014122078,0.098854543,0.211831163,0.0,0.0,0.0,0.0,6373,47,8,1,3600000,4200000
5823,Trabzonspor,Defender Left-Back,184.0,19.0,60,0.072918777,0.164067247,0.127607859,0.0,0.0,0.0,0.0,4937,8,4,1,475000,475000
5824,Trabzonspor,Defender Right-Back,180.0,32.0,57,0.065044568,0.043363045,0.065044568,0.0,0.021681523,0.0,0.0,4151,337,48,1,1700000,4000000
5827,Trabzonspor,midfield-DefensiveMidfield,168.0,29.0,78,0.0,0.018435068,0.202785744,0.0,0.0,0.0,0.0,4882,151,28,2,5500000,5500000
5828,Trabzonspor,midfield-DefensiveMidfield,177.0,23.0,60,0.05107832,0.05107832,0.20431328,0.0,0.0,0.0,0.0,3524,10,2,2,2400000,2500000
5829,Trabzonspor,midfield-DefensiveMidfield,183.0,20.0,57,0.163994169,0.032798834,0.295189504,0.032798834,0.0,0.0,0.0,2744,42,10,1,75000,75000
5834,Trabzonspor,midfield-AttackingMidfield,181.0,29.0,84,0.326463314,0.281945589,0.296784831,0.0,0.014839242,0.0,0.0,6065,60,9,3,10000000,11000000
5835,Trabzonspor,midfield-AttackingMidfield,168.0,23.0,79,0.182518759,0.146015007,0.054755628,0.0,0.0,0.0,0.0,4931,230,37,4,8000000,15000000
5836,Trabzonspor,midfield-AttackingMidfield,172.0,27.0,74,0.235787267,0.07073618,0.165051087,0.0,0.0,0.0,0.0,3817,135,21,1,4700000,20000000
5848,Besiktas JK,Defender Centre-Back,188.0,33.0,58,0.074380165,0.037190083,0.223140496,0.0,0.0,0.0,0.0,4840,95,11,1,5000000,10000000
5849,Besiktas JK,Defender Centre-Back,188.0,23.0,54,0.084368409,0.042184204,0.105460511,0.0,0.0,0.0,0.0,4267,227,14,1,4800000,5000000
5850,Besiktas JK,Defender Centre-Back,191.0,30.0,61,0.017198548,0.0,0.257978215,0.0,0.017198548,0.0,0.0,5233,131,10,0,3000000,8000000
5851,Besiktas JK,Defender Centre-Back,180.0,32.0,55,0.0,0.031612223,0.158061117,0.0,0.031612223,0.0,0.0,2847,183,33,7,500000,5500000
5853,Besiktas JK,Defender Left-Back,179.0,29.0,56,0.06833713,0.159453303,0.20501139,0.0,0.0,0.0,0.0,3951,348,54,3,6000000,10000000
5854,Besiktas JK,Defender Left-Back,178.0,27.0,50,0.0,0.065526028,0.098289043,0.0,0.032763014,0.0,0.0,2747,281,30,1,1000000,2500000
5856,Besiktas JK,Defender Right-Back,179.0,29.0,72,0.059181325,0.192339306,0.103567319,0.014795331,0.0,0.0,0.0,6083,145,21,0,3500000,3500000
5857,Besiktas JK,midfield-DefensiveMidfield,179.0,26.0,72,0.12920721,0.157919923,0.157919923,0.0,0.0,0.0,0.0,6269,256,38,4,7500000,7500000
5860,Besiktas JK,midfield-CentralMidfield,183.0,24.0,51,0.140114167,0.233523612,0.256875973,0.0,0.0,0.0,0.0,3854,96,14,2,12000000,22000000
5861,Besiktas JK,midfield-CentralMidfield,182.0,29.0,57,0.085335019,0.227560051,0.256005057,0.028445006,0.0,0.0,0.0,3164,158,31,3,4700000,5500000
5867,Besiktas JK,Attack-RightWinger,173.0,29.0,61,0.206527282,0.275369709,0.114737379,0.0,0.0,0.0,0.0,3922,224,18,1,10000000,20000000
5868,Besiktas JK,Attack-RightWinger,182.0,31.0,54,0.159939071,0.228484387,0.228484387,0.0,0.0,0.0,0.0,3939,242,38,5,5000000,12000000
5877,Basaksehir FK,Defender Centre-Back,183.0,26.0,78,0.0,0.013260645,0.119345808,0.013260645,0.0,0.0,0.0,6787,260,43,3,3400000,8000000
5878,Basaksehir FK,Defender Centre-Back,190.0,25.0,68,0.01618123,0.01618123,0.210355987,0.01618123,0.01618123,0.0,0.0,5562,134,20,1,3300000,3300000
5882,Basaksehir FK,Defender Left-Back,179.0,31.0,72,0.017241379,0.103448276,0.103448276,0.0,0.0,0.0,0.0,5220,0,0,0,1900000,7500000
5887,Basaksehir FK,midfield-DefensiveMidfield,186.0,23.0,50,0.091836735,0.045918367,0.275510204,0.022959184,0.022959184,0.0,0.0,3920,249,44,2,2300000,2400000
5889,Basaksehir FK,midfield-DefensiveMidfield,178.0,35.0,66,0.053978409,0.017992803,0.269892043,0.0,0.035985606,0.0,0.0,5002,266,49,2,300000,4500000
5890,Basaksehir FK,midfield-CentralMidfield,180.0,25.0,89,0.135883241,0.090588827,0.030196276,0.0,0.0,0.0,0.0,5961,139,21,2,4400000,5000000
5892,Basaksehir FK,midfield-RightMidfield,177.0,30.0,83,0.283743842,0.141871921,0.301477833,0.0,0.0,0.0,0.0,5075,137,25,0,2700000,6000000
5893,Basaksehir FK,midfield-AttackingMidfield,182.0,32.0,83,0.393959291,0.098489823,0.196979645,0.0,0.0,0.0,0.0,4569,190,38,4,2000000,3400000
5895,Basaksehir FK,Attack-RightWinger,186.0,28.0,67,0.209668026,0.157251019,0.209668026,0.0,0.026208503,0.0,0.0,3434,323,47,8,6000000,15000000
5896,Basaksehir FK,Attack-RightWinger,177.0,25.0,76,0.420560748,0.23364486,0.093457944,0.0,0.0,0.0,0.0,3852,29,7,0,1500000,1500000
5897,Basaksehir FK,Attack Centre-Forward,180.0,27.0,80,0.344425957,0.164725458,0.179700499,0.0,0.0,0.0,0.0,6010,10,2,0,2800000,3200000
5898,Basaksehir FK,Attack Centre-Forward,190.0,24.0,67,0.395650162,0.166589542,0.270708006,0.0,0.0,0.0,0.0,4322,0,0,0,2000000,2000000
5899,Basaksehir FK,Attack Centre-Forward,186.0,33.0,72,0.339353046,0.125024807,0.250049613,0.017860687,0.0,0.0,0.0,5039,518,90,1,1300000,7000000
5905,Antalyaspor,Defender Centre-Back,189.0,22.0,39,0.034843206,0.104529617,0.174216028,0.034843206,0.0,0.0,0.0,2583,100,17,0,1600000,2000000
5906,Antalyaspor,Defender Centre-Back,185.0,20.0,37,0.0,0.031163435,0.311634349,0.0,0.031163435,0.0,0.0,2888,0,0,0,1000000,1500000
5907,Antalyaspor,Defender Centre-Back,191.0,29.0,41,0.029910269,0.029910269,0.239282154,0.0,0.0,0.0,0.0,3009,301,39,5,800000,7500000
5908,Antalyaspor,Defender Centre-Back,187.0,33.0,46,0.052847915,0.0,0.132119789,0.0,0.0,0.0,0.0,3406,412,50,5,850000,20000000
5909,Antalyaspor,Defender Centre-Back,184.0,34.0,70,0.062251427,0.04668857,0.171191423,0.0,0.0,0.0,0.0,5783,96,21,3,500000,5750000
5910,Antalyaspor,Defender Centre-Back,193.0,21.0,33,0.031623331,0.0,0.031623331,0.0,0.0,0.0,0.0,2846,0,0,0,225000,250000
5911,Antalyaspor,Defender Centre-Back,181.0,36.0,48,0.025020851,0.0,0.150125104,0.0,0.0,0.0,0.0,3597,264,25,0,150000,3500000
5912,Antalyaspor,Defender Left-Back,186.0,23.0,51,0.028635062,0.057270124,0.114540248,0.0,0.0,0.0,0.0,3143,42,10,0,1000000,1000000
5913,Antalyaspor,Defender Left-Back,177.0,34.0,72,0.07037848,0.154832656,0.197059744,0.014075696,0.0,0.0,0.0,6394,312,53,1,550000,3750000
5915,Antalyaspor,Defender Right-Back,173.0,23.0,73,0.030601836,0.122407344,0.07650459,0.0,0.015300918,0.0,0.0,5882,37,7,0,4000000,4000000
5917,Antalyaspor,midfield-DefensiveMidfield,175.0,31.0,49,0.194758355,0.129838904,0.302957442,0.0,0.021639817,0.0,0.0,4159,163,21,5,2100000,15000000
5919,Antalyaspor,midfield-CentralMidfield,179.0,27.0,47,0.065170167,0.032585083,0.423606083,0.0,0.0,0.0,0.0,2762,14,2,7,1300000,1500000
5920,Antalyaspor,midfield-CentralMidfield,170.0,33.0,67,0.197512802,0.175566935,0.263350402,0.0,0.021945867,0.0,0.0,4101,251,34,1,800000,1500000
5923,Antalyaspor,midfield-AttackingMidfield,164.0,28.0,41,0.065934066,0.164835165,0.032967033,0.0,0.032967033,0.0,0.0,2730,0,0,2,1600000,25000000
5925,Antalyaspor,Attack-LeftWinger,180.0,24.0,60,0.151856018,0.227784027,0.227784027,0.0,0.0,0.0,0.0,3556,302,49,0,3500000,4000000
5927,Antalyaspor,Attack-LeftWinger,170.0,27.0,65,0.12884753,0.193271296,0.193271296,0.0,0.0,0.0,0.0,2794,92,18,0,1000000,1100000
5928,Antalyaspor,Attack-RightWinger,176.0,26.0,55,0.167962675,0.083981337,0.083981337,0.0,0.0,0.0,0.0,3215,108,14,0,2200000,4500000
5937,Adana Demirspor,Defender Centre-Back,184.0,28.0,50,0.0,0.028346457,0.226771654,0.0,0.0,0.0,0.0,3175,49,9,1,1300000,1300000
5938,Adana Demirspor,Defender Centre-Back,185.0,22.0,45,0.076056338,0.025352113,0.304225352,0.0,0.0,0.0,0.0,3550,0,0,0,550000,600000
5939,Adana Demirspor,Defender Left-Back,170.0,29.0,51,0.050618673,0.126546682,0.151856018,0.025309336,0.0,0.0,0.0,3556,242,38,1,2300000,5000000
5940,Adana Demirspor,Defender Left-Back,176.0,24.0,40,0.0,0.062827225,0.157068063,0.0,0.0,0.0,0.0,2865,144,24,1,350000,500000
5941,Adana Demirspor,Defender Right-Back,170.0,30.0,64,0.0,0.095778645,0.143667967,0.0,0.0,0.0,0.0,5638,150,30,4,3000000,5500000
5944,Adana Demirspor,midfield-DefensiveMidfield,180.0,32.0,67,0.056497175,0.188323917,0.131826742,0.018832392,0.0,0.0,0.0,4779,551,73,6,1200000,12000000
5946,Adana Demirspor,midfield-CentralMidfield,180.0,32.0,68,0.212514758,0.159386068,0.212514758,0.0,0.0,0.0,0.0,5082,137,18,4,1500000,15000000
5950,Adana Demirspor,midfield-AttackingMidfield,180.0,30.0,73,0.376490274,0.188245137,0.131771596,0.0,0.0,0.0,0.0,4781,510,69,3,1800000,5500000
5952,Adana Demirspor,Attack-LeftWinger,175.0,25.0,57,0.229072398,0.101809955,0.152714932,0.0,0.0,0.0,0.0,3536,256,37,4,5500000,13000000
5954,Adana Demirspor,Attack-RightWinger,168.0,24.0,65,0.341261634,0.248190279,0.12409514,0.031023785,0.0,0.0,0.0,2901,290,34,3,3800000,3800000
5965,Alanyaspor,Defender Centre-Back,189.0,25.0,65,0.017971246,0.035942492,0.17971246,0.0,0.017971246,0.0,0.0,5008,29,6,0,3200000,3800000
5966,Alanyaspor,Defender Centre-Back,188.0,23.0,55,0.020329794,0.020329794,0.203297944,0.0,0.0,0.0,0.0,4427,0,0,0,2800000,2800000
5967,Alanyaspor,Defender Centre-Back,191.0,33.0,41,0.0,0.03200569,0.256045519,0.03200569,0.0,0.0,0.0,2812,404,53,4,1300000,6000000
5968,Alanyaspor,Defender Centre-Back,187.0,27.0,41,0.0,0.0,0.099301214,0.0,0.0,0.0,0.0,2719,131,23,1,900000,1600000
5969,Alanyaspor,Defender Centre-Back,192.0,19.0,39,0.031120332,0.0,0.186721992,0.031120332,0.0,0.0,0.0,2892,0,0,0,50000,50000
5970,Alanyaspor,Defender Left-Back,185.0,28.0,64,0.108486017,0.086788814,0.173577628,0.0,0.0,0.0,0.0,4148,30,5,1,2200000,2600000
5971,Alanyaspor,Defender Left-Back,181.0,22.0,42,0.119840213,0.059920107,0.17976032,0.0,0.0,0.0,0.0,3004,44,9,0,1600000,1600000
5973,Alanyaspor,Defender Right-Back,185.0,25.0,63,0.0,0.155325444,0.199704142,0.0,0.0,0.0,0.0,4056,59,11,1,2000000,2300000
5975,Alanyaspor,Defender Right-Back,181.2403529,20.0,34,0.035142522,0.0,0.351425225,0.0,0.0,0.0,0.0,2561,0,0,0,100000,150000
5977,Alanyaspor,midfield-DefensiveMidfield,188.0,33.0,61,0.025648333,0.051296666,0.256483329,0.0,0.025648333,0.0,0.0,3509,614,89,3,400000,8500000
5978,Alanyaspor,midfield-CentralMidfield,177.0,23.0,66,0.077352815,0.038676407,0.135367426,0.0,0.038676407,0.0,0.0,4654,20,4,1,2600000,2800000
5979,Alanyaspor,midfield-CentralMidfield,185.0,27.0,63,0.198989261,0.142135186,0.170562224,0.0,0.0,0.0,0.0,3166,147,23,1,2400000,2400000
5980,Alanyaspor,midfield-CentralMidfield,180.0,26.0,70,0.095602294,0.152963671,0.152963671,0.0,0.0,0.0,0.0,4707,0,0,0,1900000,3000000
5989,Alanyaspor,Attack Centre-Forward,186.0,27.0,59,0.424750918,0.07079182,0.212375459,0.0,0.0,0.0,0.0,3814,0,0,3,1200000,5000000
5996,Kasimpasa,Defender Centre-Back,185.0,29.0,58,0.018707129,0.037414259,0.168364165,0.0,0.0,0.0,0.0,4811,14,1,5,700000,1600000
5997,Kasimpasa,Defender Centre-Back,193.0,34.0,65,0.12718601,0.031796502,0.27027027,0.0,0.031796502,0.0,0.0,5661,34,5,0,850000,6500000
5998,Kasimpasa,Defender Centre-Back,183.0,24.0,53,0.19063309,0.042362909,0.063544363,0.021181454,0.0,0.0,0.0,4249,249,32,4,700000,750000
6000,Kasimpasa,Defender Centre-Back,184.0,29.0,43,0.087378641,0.029126214,0.32038835,0.0,0.0,0.0,0.0,3090,454,61,0,600000,2000000
6001,Kasimpasa,Defender Centre-Back,183.0,30.0,37,0.029220779,0.0,0.350649351,0.0,0.0,0.0,0.0,3080,513,67,0,225000,1500000
6002,Kasimpasa,Defender Centre-Back,192.0,37.0,53,0.062355658,0.062355658,0.207852194,0.0,0.0,0.0,0.0,4330,286,36,7,200000,4500000
6003,Kasimpasa,Defender Left-Back,182.0,28.0,57,0.213169114,0.277119848,0.255802937,0.021316911,0.021316911,0.0,0.0,4222,77,12,0,1500000,1500000
6004,Kasimpasa,Defender Right-Back,175.0,23.0,66,0.0,0.038776389,0.348987505,0.0,0.0,0.0,0.0,4642,0,0,0,3000000,3500000
6005,Kasimpasa,Defender Right-Back,182.0,28.0,61,0.085927057,0.068741646,0.171854115,0.0,0.0,0.0,0.0,5237,108,23,0,3100000,7000000
6008,Kasimpasa,midfield-DefensiveMidfield,188.0,30.0,54,0.176956351,0.07078254,0.353912702,0.0,0.0,0.0,0.0,2543,353,39,0,850000,3500000
6009,Kasimpasa,midfield-DefensiveMidfield,177.0,29.0,59,0.020080321,0.040160643,0.281124498,0.0,0.0,0.0,0.0,4482,183,25,0,650000,1000000
6011,Kasimpasa,midfield-AttackingMidfield,178.0,29.0,74,0.083102493,0.182825485,0.216066482,0.016620499,0.0,0.0,0.0,5415,35,6,4,2500000,3300000
6014,Kasimpasa,Attack-LeftWinger,177.0,24.0,73,0.149130075,0.26097763,0.111847556,0.0,0.0,0.0,0.0,4828,81,11,0,3200000,9000000
6017,Kasimpasa,Attack-RightWinger,175.0,27.0,62,0.222956235,0.173410405,0.19818332,0.024772915,0.0,0.0,0.0,3633,101,12,0,1800000,4000000
6018,Kasimpasa,Attack-RightWinger,184.0,31.0,67,0.254182055,0.156419726,0.175972192,0.0,0.0,0.0,0.0,4603,18,2,0,1700000,2000000
6019,Kasimpasa,Attack-RightWinger,175.0,26.0,54,0.110946746,0.066568047,0.133136095,0.0,0.0,0.0,0.0,4056,140,22,0,1400000,1500000
6021,Kasimpasa,Attack Centre-Forward,185.0,31.0,57,0.224759187,0.128433821,0.096325366,0.0,0.0,0.0,0.0,2803,354,55,1,2000000,8000000
6028,Konyaspor,Defender Centre-Back,185.0,25.0,65,0.0,0.0,0.270734852,0.019338204,0.0,0.0,0.0,4654,74,15,0,2300000,2700000
6029,Konyaspor,Defender Centre-Back,180.0,30.0,37,0.107462687,0.0,0.32238806,0.0,0.0,0.0,0.0,3350,29,7,3,1700000,1700000
6030,Konyaspor,Defender Centre-Back,184.0,24.0,44,0.059269015,0.029634508,0.118538031,0.029634508,0.0,0.0,0.0,3037,64,9,0,900000,900000
6031,Konyaspor,Defender Centre-Back,181.2403529,24.0,50,0.094463395,0.047231698,0.165310942,0.023615849,0.023615849,0.0,0.0,3811,11,3,0,400000,500000
6033,Konyaspor,Defender Left-Back,180.0,33.0,78,0.090595341,0.194132873,0.064710958,0.0,0.0,0.0,0.0,6954,26,7,5,1200000,2200000
6035,Konyaspor,Defender Right-Back,176.0,30.0,71,0.015889831,0.047669492,0.30190678,0.0,0.0,0.0,0.0,5664,130,25,1,1200000,1600000
6036,Konyaspor,Defender Right-Back,176.0,28.0,52,0.027447392,0.164684355,0.192131747,0.027447392,0.0,0.0,0.0,3279,142,20,0,550000,1000000
6037,Konyaspor,midfield-DefensiveMidfield,173.0,19.0,44,0.0,0.063671737,0.159179342,0.0,0.0,0.0,0.0,2827,0,0,0,1000000,1500000
6039,Konyaspor,midfield-DefensiveMidfield,182.0,25.0,58,0.086372361,0.115163148,0.345489443,0.0,0.0,0.0,0.0,3126,280,28,0,900000,900000
6040,Konyaspor,midfield-CentralMidfield,186.0,30.0,68,0.065391136,0.043594091,0.130782272,0.0,0.0,0.0,0.0,4129,171,31,8,3000000,5000000
6041,Konyaspor,midfield-CentralMidfield,179.0,29.0,75,0.130956712,0.081847945,0.130956712,0.0,0.0,0.0,0.0,5498,11,3,0,2600000,2800000
6042,Konyaspor,midfield-CentralMidfield,179.0,29.0,51,0.14075696,0.197059744,0.084454176,0.0,0.0,0.0,0.0,3197,2,1,8,850000,2250000
6043,Konyaspor,midfield-AttackingMidfield,178.0,26.0,62,0.207672339,0.155754254,0.155754254,0.0,0.0,0.0,0.0,3467,196,19,7,3200000,5000000
6045,Konyaspor,Attack-LeftWinger,173.0,26.0,50,0.087548638,0.058365759,0.262645914,0.0,0.0,0.0,0.0,3084,30,6,1,950000,1000000
6046,Konyaspor,Attack-LeftWinger,166.0,19.0,43,0.133679911,0.066839955,0.167099889,0.0,0.0,0.0,0.0,2693,0,0,0,325000,325000
6048,Konyaspor,Attack-RightWinger,176.0,25.0,69,0.124001102,0.148801323,0.049600441,0.0,0.0,0.0,0.0,3629,87,15,5,1700000,1700000
6049,Konyaspor,Attack Centre-Forward,180.0,31.0,59,0.271713888,0.041802137,0.167208546,0.0,0.0,0.0,0.0,4306,304,43,2,1000000,5000000
6052,Konyaspor,Attack Centre-Forward,185.0,35.0,66,0.4085844,0.092860091,0.185720182,0.018572018,0.0,0.0,0.0,4846,347,39,1,600000,11000000
6057,MKE Ankaragücü,Defender Centre-Back,194.0,29.0,43,0.024115756,0.024115756,0.168810289,0.0,0.0,0.0,0.0,3732,114,22,0,1300000,1300000
6058,MKE Ankaragücü,Defender Centre-Back,189.0,25.0,61,0.0,0.0,0.199630314,0.01663586,0.0,0.0,0.0,5410,38,8,6,1400000,1400000
6059,MKE Ankaragücü,Defender Centre-Back,180.0,24.0,51,0.0,0.026455026,0.291005291,0.0,0.0,0.0,0.0,3402,76,14,0,1300000,1500000
6060,MKE Ankaragücü,Defender Centre-Back,187.0,24.0,43,0.063313401,0.031656701,0.316567007,0.0,0.0,0.0,0.0,2843,100,15,0,700000,1300000
6062,MKE Ankaragücü,Defender Left-Back,182.0,29.0,70,0.0,0.098110465,0.081758721,0.0,0.0,0.0,0.0,5504,52,8,1,800000,900000
